===== VARIABLES DEL MODELO =====
Proceso=PIN | Operario=17 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1013 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1013_op17 | Clave_diccionario=interval_opt_op17 | ID_ORTools=2796
Proceso=PIN | Operario=18 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1013 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1013_op18 | Clave_diccionario=interval_opt_op18 | ID_ORTools=2955
Proceso=PIN | Operario=19 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1013 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1013_op19 | Clave_diccionario=interval_opt_op19 | ID_ORTools=3114
Proceso=PIN | Operario=20 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1013 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1013_op20 | Clave_diccionario=interval_opt_op20 | ID_ORTools=3273
Proceso=PIN | Operario=21 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1013 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1013_op21 | Clave_diccionario=interval_opt_op21 | ID_ORTools=3432
Proceso=PIN | Operario=22 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1013 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1013_op22 | Clave_diccionario=interval_opt_op22 | ID_ORTools=3591
Proceso=PIN | Operario=23 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1013 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1013_op23 | Clave_diccionario=interval_opt_op23 | ID_ORTools=3750
Proceso=PIN | Operario=24 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1013 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1013_op24 | Clave_diccionario=interval_opt_op24 | ID_ORTools=3909
Proceso=CAL | Operario=0 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op0 | Clave_diccionario=interval_opt_op0 | ID_ORTools=94
Proceso=CAL | Operario=1 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op1 | Clave_diccionario=interval_opt_op1 | ID_ORTools=253
Proceso=CAL | Operario=2 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op2 | Clave_diccionario=interval_opt_op2 | ID_ORTools=412
Proceso=CAL | Operario=3 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op3 | Clave_diccionario=interval_opt_op3 | ID_ORTools=571
Proceso=CAL | Operario=4 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op4 | Clave_diccionario=interval_opt_op4 | ID_ORTools=730
Proceso=CAL | Operario=5 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op5 | Clave_diccionario=interval_opt_op5 | ID_ORTools=889
Proceso=CAL | Operario=6 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op6 | Clave_diccionario=interval_opt_op6 | ID_ORTools=1048
Proceso=CAL | Operario=7 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op7 | Clave_diccionario=interval_opt_op7 | ID_ORTools=1207
Proceso=CAL | Operario=8 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op8 | Clave_diccionario=interval_opt_op8 | ID_ORTools=1366
Proceso=CAL | Operario=9 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op9 | Clave_diccionario=interval_opt_op9 | ID_ORTools=1525
Proceso=CAL | Operario=10 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op10 | Clave_diccionario=interval_opt_op10 | ID_ORTools=1684
Proceso=CAL | Operario=11 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op11 | Clave_diccionario=interval_opt_op11 | ID_ORTools=1843
Proceso=CAL | Operario=12 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op12 | Clave_diccionario=interval_opt_op12 | ID_ORTools=2002
Proceso=CAL | Operario=13 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op13 | Clave_diccionario=interval_opt_op13 | ID_ORTools=2161
Proceso=CAL | Operario=14 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op14 | Clave_diccionario=interval_opt_op14 | ID_ORTools=2320
Proceso=CAL | Operario=15 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op15 | Clave_diccionario=interval_opt_op15 | ID_ORTools=2479
Proceso=CAL | Operario=16 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op16 | Clave_diccionario=interval_opt_op16 | ID_ORTools=2638
Proceso=CAL | Operario=17 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op17 | Clave_diccionario=interval_opt_op17 | ID_ORTools=2797
Proceso=CAL | Operario=18 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op18 | Clave_diccionario=interval_opt_op18 | ID_ORTools=2956
Proceso=CAL | Operario=19 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op19 | Clave_diccionario=interval_opt_op19 | ID_ORTools=3115
Proceso=CAL | Operario=20 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op20 | Clave_diccionario=interval_opt_op20 | ID_ORTools=3274
Proceso=CAL | Operario=21 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op21 | Clave_diccionario=interval_opt_op21 | ID_ORTools=3433
Proceso=CAL | Operario=22 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op22 | Clave_diccionario=interval_opt_op22 | ID_ORTools=3592
Proceso=CAL | Operario=23 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op23 | Clave_diccionario=interval_opt_op23 | ID_ORTools=3751
Proceso=CAL | Operario=24 | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1014_op24 | Clave_diccionario=interval_opt_op24 | ID_ORTools=3910
Proceso=ENS | Operario=0 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op0 | Clave_diccionario=interval_opt_op0 | ID_ORTools=95
Proceso=ENS | Operario=1 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op1 | Clave_diccionario=interval_opt_op1 | ID_ORTools=254
Proceso=ENS | Operario=2 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op2 | Clave_diccionario=interval_opt_op2 | ID_ORTools=413
Proceso=ENS | Operario=3 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op3 | Clave_diccionario=interval_opt_op3 | ID_ORTools=572
Proceso=ENS | Operario=4 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op4 | Clave_diccionario=interval_opt_op4 | ID_ORTools=731
Proceso=ENS | Operario=5 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op5 | Clave_diccionario=interval_opt_op5 | ID_ORTools=890
Proceso=ENS | Operario=6 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op6 | Clave_diccionario=interval_opt_op6 | ID_ORTools=1049
Proceso=ENS | Operario=7 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op7 | Clave_diccionario=interval_opt_op7 | ID_ORTools=1208
Proceso=ENS | Operario=8 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op8 | Clave_diccionario=interval_opt_op8 | ID_ORTools=1367
Proceso=ENS | Operario=9 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op9 | Clave_diccionario=interval_opt_op9 | ID_ORTools=1526
Proceso=ENS | Operario=10 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op10 | Clave_diccionario=interval_opt_op10 | ID_ORTools=1685
Proceso=ENS | Operario=11 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op11 | Clave_diccionario=interval_opt_op11 | ID_ORTools=1844
Proceso=ENS | Operario=12 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op12 | Clave_diccionario=interval_opt_op12 | ID_ORTools=2003
Proceso=ENS | Operario=13 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op13 | Clave_diccionario=interval_opt_op13 | ID_ORTools=2162
Proceso=ENS | Operario=14 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op14 | Clave_diccionario=interval_opt_op14 | ID_ORTools=2321
Proceso=ENS | Operario=15 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op15 | Clave_diccionario=interval_opt_op15 | ID_ORTools=2480
Proceso=ENS | Operario=16 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op16 | Clave_diccionario=interval_opt_op16 | ID_ORTools=2639
Proceso=ENS | Operario=17 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op17 | Clave_diccionario=interval_opt_op17 | ID_ORTools=2798
Proceso=ENS | Operario=18 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op18 | Clave_diccionario=interval_opt_op18 | ID_ORTools=2957
Proceso=ENS | Operario=19 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op19 | Clave_diccionario=interval_opt_op19 | ID_ORTools=3116
Proceso=ENS | Operario=20 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op20 | Clave_diccionario=interval_opt_op20 | ID_ORTools=3275
Proceso=ENS | Operario=21 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op21 | Clave_diccionario=interval_opt_op21 | ID_ORTools=3434
Proceso=ENS | Operario=22 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op22 | Clave_diccionario=interval_opt_op22 | ID_ORTools=3593
Proceso=ENS | Operario=23 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op23 | Clave_diccionario=interval_opt_op23 | ID_ORTools=3752
Proceso=ENS | Operario=24 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1015_op24 | Clave_diccionario=interval_opt_op24 | ID_ORTools=3911
Proceso=TEL | Operario=0 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op0 | Clave_diccionario=interval_opt_op0 | ID_ORTools=96
Proceso=TEL | Operario=1 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op1 | Clave_diccionario=interval_opt_op1 | ID_ORTools=255
Proceso=TEL | Operario=2 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op2 | Clave_diccionario=interval_opt_op2 | ID_ORTools=414
Proceso=TEL | Operario=3 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op3 | Clave_diccionario=interval_opt_op3 | ID_ORTools=573
Proceso=TEL | Operario=4 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op4 | Clave_diccionario=interval_opt_op4 | ID_ORTools=732
Proceso=TEL | Operario=5 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op5 | Clave_diccionario=interval_opt_op5 | ID_ORTools=891
Proceso=TEL | Operario=6 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op6 | Clave_diccionario=interval_opt_op6 | ID_ORTools=1050
Proceso=TEL | Operario=7 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op7 | Clave_diccionario=interval_opt_op7 | ID_ORTools=1209
Proceso=TEL | Operario=8 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op8 | Clave_diccionario=interval_opt_op8 | ID_ORTools=1368
Proceso=TEL | Operario=9 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op9 | Clave_diccionario=interval_opt_op9 | ID_ORTools=1527
Proceso=TEL | Operario=10 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op10 | Clave_diccionario=interval_opt_op10 | ID_ORTools=1686
Proceso=TEL | Operario=11 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op11 | Clave_diccionario=interval_opt_op11 | ID_ORTools=1845
Proceso=TEL | Operario=12 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op12 | Clave_diccionario=interval_opt_op12 | ID_ORTools=2004
Proceso=TEL | Operario=13 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op13 | Clave_diccionario=interval_opt_op13 | ID_ORTools=2163
Proceso=TEL | Operario=14 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op14 | Clave_diccionario=interval_opt_op14 | ID_ORTools=2322
Proceso=TEL | Operario=15 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op15 | Clave_diccionario=interval_opt_op15 | ID_ORTools=2481
Proceso=TEL | Operario=16 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op16 | Clave_diccionario=interval_opt_op16 | ID_ORTools=2640
Proceso=TEL | Operario=17 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op17 | Clave_diccionario=interval_opt_op17 | ID_ORTools=2799
Proceso=TEL | Operario=18 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op18 | Clave_diccionario=interval_opt_op18 | ID_ORTools=2958
Proceso=TEL | Operario=19 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op19 | Clave_diccionario=interval_opt_op19 | ID_ORTools=3117
Proceso=TEL | Operario=20 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op20 | Clave_diccionario=interval_opt_op20 | ID_ORTools=3276
Proceso=TEL | Operario=21 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op21 | Clave_diccionario=interval_opt_op21 | ID_ORTools=3435
Proceso=TEL | Operario=22 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op22 | Clave_diccionario=interval_opt_op22 | ID_ORTools=3594
Proceso=TEL | Operario=23 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op23 | Clave_diccionario=interval_opt_op23 | ID_ORTools=3753
Proceso=TEL | Operario=24 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1016_op24 | Clave_diccionario=interval_opt_op24 | ID_ORTools=3912
Proceso=PDI | Operario=0 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op0 | Clave_diccionario=interval_opt_op0 | ID_ORTools=97
Proceso=PDI | Operario=1 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op1 | Clave_diccionario=interval_opt_op1 | ID_ORTools=256
Proceso=PDI | Operario=2 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op2 | Clave_diccionario=interval_opt_op2 | ID_ORTools=415
Proceso=PDI | Operario=3 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op3 | Clave_diccionario=interval_opt_op3 | ID_ORTools=574
Proceso=PDI | Operario=4 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op4 | Clave_diccionario=interval_opt_op4 | ID_ORTools=733
Proceso=PDI | Operario=5 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op5 | Clave_diccionario=interval_opt_op5 | ID_ORTools=892
Proceso=PDI | Operario=6 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op6 | Clave_diccionario=interval_opt_op6 | ID_ORTools=1051
Proceso=PDI | Operario=7 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op7 | Clave_diccionario=interval_opt_op7 | ID_ORTools=1210
Proceso=PDI | Operario=8 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op8 | Clave_diccionario=interval_opt_op8 | ID_ORTools=1369
Proceso=PDI | Operario=9 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op9 | Clave_diccionario=interval_opt_op9 | ID_ORTools=1528
Proceso=PDI | Operario=10 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op10 | Clave_diccionario=interval_opt_op10 | ID_ORTools=1687
Proceso=PDI | Operario=11 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op11 | Clave_diccionario=interval_opt_op11 | ID_ORTools=1846
Proceso=PDI | Operario=12 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op12 | Clave_diccionario=interval_opt_op12 | ID_ORTools=2005
Proceso=PDI | Operario=13 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op13 | Clave_diccionario=interval_opt_op13 | ID_ORTools=2164
Proceso=PDI | Operario=14 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op14 | Clave_diccionario=interval_opt_op14 | ID_ORTools=2323
Proceso=PDI | Operario=15 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op15 | Clave_diccionario=interval_opt_op15 | ID_ORTools=2482
Proceso=PDI | Operario=16 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op16 | Clave_diccionario=interval_opt_op16 | ID_ORTools=2641
Proceso=PDI | Operario=17 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op17 | Clave_diccionario=interval_opt_op17 | ID_ORTools=2800
Proceso=PDI | Operario=18 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op18 | Clave_diccionario=interval_opt_op18 | ID_ORTools=2959
Proceso=PDI | Operario=19 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op19 | Clave_diccionario=interval_opt_op19 | ID_ORTools=3118
Proceso=PDI | Operario=20 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op20 | Clave_diccionario=interval_opt_op20 | ID_ORTools=3277
Proceso=PDI | Operario=21 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op21 | Clave_diccionario=interval_opt_op21 | ID_ORTools=3436
Proceso=PDI | Operario=22 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op22 | Clave_diccionario=interval_opt_op22 | ID_ORTools=3595
Proceso=PDI | Operario=23 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op23 | Clave_diccionario=interval_opt_op23 | ID_ORTools=3754
Proceso=PDI | Operario=24 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1017_op24 | Clave_diccionario=interval_opt_op24 | ID_ORTools=3913
Proceso=LAV | Operario=0 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op0 | Clave_diccionario=interval_opt_op0 | ID_ORTools=98
Proceso=LAV | Operario=1 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op1 | Clave_diccionario=interval_opt_op1 | ID_ORTools=257
Proceso=LAV | Operario=2 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op2 | Clave_diccionario=interval_opt_op2 | ID_ORTools=416
Proceso=LAV | Operario=3 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op3 | Clave_diccionario=interval_opt_op3 | ID_ORTools=575
Proceso=LAV | Operario=4 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op4 | Clave_diccionario=interval_opt_op4 | ID_ORTools=734
Proceso=LAV | Operario=5 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op5 | Clave_diccionario=interval_opt_op5 | ID_ORTools=893
Proceso=LAV | Operario=6 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op6 | Clave_diccionario=interval_opt_op6 | ID_ORTools=1052
Proceso=LAV | Operario=7 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op7 | Clave_diccionario=interval_opt_op7 | ID_ORTools=1211
Proceso=LAV | Operario=8 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op8 | Clave_diccionario=interval_opt_op8 | ID_ORTools=1370
Proceso=LAV | Operario=9 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op9 | Clave_diccionario=interval_opt_op9 | ID_ORTools=1529
Proceso=LAV | Operario=10 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op10 | Clave_diccionario=interval_opt_op10 | ID_ORTools=1688
Proceso=LAV | Operario=11 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op11 | Clave_diccionario=interval_opt_op11 | ID_ORTools=1847
Proceso=LAV | Operario=12 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op12 | Clave_diccionario=interval_opt_op12 | ID_ORTools=2006
Proceso=LAV | Operario=13 | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntervalVar | Nombre_ORtools=int_opt_t1018_op13 | Clave_diccionario=interval_opt_op13 | ID_ORTools=2165
